operateur,annee,filiere,consor,code_commune,libelle_commune,code_departement,id_filiere,consototale
Teréga,"2020",Gaz,"0.0","09119",Eycheil,"09","200","80486.94638"
Teréga,"2020",Gaz,"0.0","09331",Le Vernet,"09","200","7115.738944"
Enedis,"2021",Electricité,"530.8768429","09004",Albiès,"09","100","637.3789734000001"
Enedis,"2021",Electricité,"658.537692","09005",Aleu,"09","100","780.7414292"
Enedis,"2021",Electricité,"165.8241348","09006",Alliat,"09","100","545.3523189"
Enedis,"2021",Electricité,"794.2005396","09016",Arnave,"09","100","855.06333188"
Enedis,"2021",Electricité,"251.7361395","09018",Arrout,"09","100","251.7361395"
Enedis,"2021",Electricité,"727.3883486","09023",Ascou,"09","100","1361.4371968"
Enedis,"2021",Electricité,"661.2201524","09026",Audressein,"09","100","834.26930462"
Enedis,"2021",Electricité,"1197.437985","09038",La Bastide-de-Besplas,"09","100","1367.59888832"
Enedis,"2021",Electricité,"920.996096","09040",La Bastide-de-Lordat,"09","100","2040.1451564"
Enedis,"2021",Electricité,"2904.209911","09042",La Bastide-de-Sérou,"09","100","4912.689272019999"
Enedis,"2021",Electricité,"1205.023108","09050",Benagues,"09","100","1965.5727486"
Enedis,"2021",Electricité,"457.1181033","09059",Bonac-Irazein,"09","100","519.0381956399999"
Enedis,"2021",Electricité,"2141.403792","09066",Brassac,"09","100","2365.54490106"
Enedis,"2021",Electricité,"1556.073437","09070",Les Cabannes,"09","100","2878.82517919"
Enedis,"2021",Electricité,"648.7867804","09071",Cadarcet,"09","100","758.08463547"
Enedis,"2021",Electricité,"490.9568026","09080",Carla-de-Roquefort,"09","100","552.65865689"
Enedis,"2021",Electricité,"1488.993906","09085",Castillon-en-Couserans,"09","100","2413.802029307"
Enedis,"2021",Electricité,"54.63825711","09088",Caychax,"09","100","54.63825711"
Enedis,"2021",Electricité,"133.4420389","09089",Cazals-des-Baylès,"09","100","915.5405695"
Enedis,"2021",Electricité,"437.3316088","09093",Celles,"09","100","519.5491306700001"
Enedis,"2021",Electricité,"1231.132567","09119",Eycheil,"09","100","1487.2410364300001"
Enedis,"2021",Electricité,"634.830814","09158",Lasserre,"09","100","820.8114990400001"
Enedis,"2021",Electricité,"16218.426825","09160",Lavelanet,"09","100","29801.619107430997"
Enedis,"2021",Electricité,"355.2931459","09169",Limbrassac,"09","100","355.2931459"
Enedis,"2021",Electricité,"845.2267478","09173",Loubens,"09","100","883.67369289"
Enedis,"2021",Electricité,"1445.227883","09176",Luzenac,"09","100","3097.3667528"
Enedis,"2021",Electricité,"296.0585517","09190",Mérigon,"09","100","340.91086967"
Enedis,"2021",Electricité,"586.9211956","09203",Montels,"09","100","629.00536071"
Enedis,"2021",Electricité,"2570.581531","09214",Moulis,"09","100","4080.51707882"
Enedis,"2021",Electricité,"568.00772","09219",Orgibet,"09","100","628.1703814599999"
Enedis,"2021",Electricité,"980.1877985","09228",Perles-et-Castelet,"09","100","1991.45272617"
Enedis,"2021",Electricité,"161.0958999","09237",Le Puch,"09","100","225.88731857"
Enedis,"2021",Electricité,"236.0337837","09242",Raissac,"09","100","310.33195036999996"
Enedis,"2021",Electricité,"290.1509903","09243",Régat,"09","100","290.1509903"
Enedis,"2021",Electricité,"912.9803854","09254",Saint-Amadou,"09","100","1057.79025639"
Enedis,"2021",Electricité,"137.8650062","09255",Saint-Amans,"09","100","137.8650062"
Enedis,"2021",Electricité,"149.3238813","09256",Saint-Bauzeil,"09","100","228.82245916"
Enedis,"2021",Electricité,"14328.939939","09261",Saint-Girons,"09","100","26770.275276406"
Enedis,"2021",Electricité,"3435.450057","09264",Saint-Jean-de-Verges,"09","100","11131.47184944"
Enedis,"2021",Electricité,"203.9459633","09266",Saint-Julien-de-Gras-Capou,"09","100","238.03603265499999"
Enedis,"2021",Electricité,"623.8427688","09267",Saint-Lary,"09","100","775.8968309"
Enedis,"2021",Electricité,"250.0669023","09271",Saint-Michel,"09","100","250.0669023"
Enedis,"2021",Electricité,"1312.150418","09283",Savignac-les-Ormeaux,"09","100","3153.7676381"
Enedis,"2021",Electricité,"510.793521","09284",Ségura,"09","100","510.793521"
Enedis,"2021",Electricité,"3549.920132","09289",Lorp-Sentaraille,"09","100","9944.62985954"
Enedis,"2021",Electricité,"409.2947299","09291",Sentenac-d'Oust,"09","100","453.1391905"
Enedis,"2021",Electricité,"620.5608256","09296",Aulos-Sinsat,"09","100","798.13497405"
Enedis,"2021",Electricité,"90.41989004","09297",Sor,"09","100","90.41989004"
Enedis,"2021",Electricité,"1387.85691","09299",Soueix-Rogalle,"09","100","1594.777728"
Enedis,"2021",Electricité,"1363.201386","09301",Soulan,"09","100","1492.0414976499999"
Enedis,"2021",Electricité,"1279.175859","09303",Surba,"09","100","1529.2671031"
Enedis,"2021",Electricité,"487.1746103","09309",Teilhet,"09","100","682.948693946"
Enedis,"2021",Electricité,"126.2530981","09310",Thouars-sur-Arize,"09","100","223.65529338"
Enedis,"2021",Electricité,"9450.973446","09312",La Tour-du-Crieu,"09","100","11537.458066628"
Enedis,"2021",Electricité,"411.7797998","09316",Troye-d'Ariège,"09","100","427.69129718"
Enedis,"2021",Electricité,"143.4440944","09320",Urs,"09","100","145.883261067"
Enedis,"2021",Electricité,"2606.461059","09322",Ustou,"09","100","4288.8152192590005"
Enedis,"2021",Electricité,"349.4096691","09323",Vals,"09","100","408.50866909999996"
Enedis,"2021",Electricité,"593.8447087","09327",Ventenac,"09","100","702.5335814"
Enedis,"2021",Electricité,"574.5751292","09340",Vira,"09","100","624.8663345"
Enedis,"2021",Electricité,"80.45596377","09012",Appy,"09","100","80.45596377"
Enedis,"2021",Electricité,"1823.958332","09019",Artigat,"09","100","2507.05343977"
Enedis,"2021",Electricité,"466.9050468","09044",Baulou,"09","100","506.82312014999997"
Enedis,"2021",Electricité,"520.842821","09049",Bénac,"09","100","625.9393928899999"
Enedis,"2021",Electricité,"874.6078691","09058",Bompas,"09","100","939.29069827"
Enedis,"2021",Electricité,"2670.951498","09060",Bonnac,"09","100","3202.63033827"
Enedis,"2021",Electricité,"343.0761357","09063",Le Bosc,"09","100","461.72435549"
Enedis,"2021",Electricité,"939.01648","09065",Boussenac,"09","100","1018.58193332"
Enedis,"2021",Electricité,"561.887915","09067",Brie,"09","100","590.30092137"
Enedis,"2021",Electricité,"1985.919158","09079",Carla-Bayle,"09","100","3396.93323977"
Enedis,"2021",Electricité,"860.1951304","09081",Le Carlaret,"09","100","1111.71370377"
Enedis,"2021",Electricité,"257.9677638","09084",Castex,"09","100","257.9677638"
Enedis,"2021",Electricité,"432.9241469","09094",Cérizols,"09","100","558.0211715099999"
Enedis,"2021",Electricité,"414.1118361","09115",Esclagne,"09","100","414.1118361"
Enedis,"2021",Electricité,"472.7559218","09118",Esplas-de-Sérou,"09","100","580.02430861"
Enedis,"2021",Electricité,"24030.84791","09122",Foix,"09","100","60897.834408630006"
Enedis,"2021",Electricité,"3068.039038","09124",Le Fossat,"09","100","10427.16766888"
Enedis,"2021",Electricité,"211.9981564","09143",Illier-et-Laramade,"09","100","241.52832604"
Enedis,"2021",Electricité,"102.5308887","09152",Lapège,"09","100","102.5308887"
Enedis,"2021",Electricité,"158.9759984","09154",Larbont,"09","100","158.9759984"
Enedis,"2021",Electricité,"120.6454168","09156",Larnat,"09","100","120.6454168"
Enedis,"2021",Electricité,"567.0637357","09168",Lieurac,"09","100","567.0637357"
Enedis,"2021",Electricité,"184.5747889","09171",Lordat,"09","100","262.78077264"
Enedis,"2021",Electricité,"203.65783","09179",Malléon,"09","100","203.65783"
Enedis,"2021",Electricité,"164.0513166","09197",Montaillou,"09","100","164.0513166"
Enedis,"2021",Electricité,"2426.47476","09199",Montaut,"09","100","6269.75824352"
Enedis,"2021",Electricité,"3246.80814","09209",Montjoie-en-Couserans,"09","100","3730.43152576"
Enedis,"2021",Electricité,"1387.217121","09210",Montoulieu,"09","100","1536.5868328"
Enedis,"2021",Electricité,"285.2098437","09212",Montseron,"09","100","285.2098437"
Enedis,"2021",Electricité,"702.1162212","09213",Moulin-Neuf,"09","100","742.63911494"
Enedis,"2021",Electricité,"180.3322036","09216",Nescus,"09","100","180.88979735200002"
Enedis,"2021",Electricité,"800.1730453","09221",Ornolac-Ussat-les-Bains,"09","100","1516.32988967"
Enedis,"2021",Electricité,"135.0779538","09222",Orus,"09","100","135.0779538"
Enedis,"2021",Electricité,"1767.535433","09223",Oust,"09","100","2405.104458706"
Enedis,"2021",Electricité,"1323.839453","09224",Pailhès,"09","100","1700.4734867000002"
Enedis,"2021",Electricité,"377.7349041","09232",Prades,"09","100","580.09446927"
Enedis,"2021",Electricité,"2633.377599","09238",Les Pujols,"09","100","4765.2441173"
Enedis,"2021",Electricité,"941.4569055","09328",Verdun,"09","100","1013.40556723"
Enedis,"2021",Electricité,"131.0803338","09330",Vernaux,"09","100","131.0803338"
Enedis,"2011",Electricité,"598.28","09004",Albiès,"09","100","598.28"
Enedis,"2011",Electricité,"644.28","09005",Aleu,"09","100","663.6"
Enedis,"2011",Electricité,"399.72","09008",Alos,"09","100","399.72"
Enedis,"2011",Electricité,"132.91","09011",Antras,"09","100","132.91"
Enedis,"2011",Electricité,"742.59","09016",Arnave,"09","100","742.59"
Enedis,"2011",Electricité,"285.96","09018",Arrout,"09","100","285.96"
Enedis,"2011",Electricité,"836.48","09023",Ascou,"09","100","1557.79"
Enedis,"2011",Electricité,"247.29","09025",Aucazein,"09","100","247.29"
Enedis,"2011",Electricité,"12489.54","09032",Ax-les-Thermes,"09","100","23381.1"
Enedis,"2011",Electricité,"51.73","09034",Balacet,"09","100","51.73"
Enedis,"2011",Electricité,"127.85","09037",Barjac,"09","100","127.85"
Enedis,"2011",Electricité,"1144.6","09038",La Bastide-de-Besplas,"09","100","1225.11"
Enedis,"2011",Electricité,"2686.11","09043",La Bastide-sur-l'Hers,"09","100","2921.52"
Enedis,"2011",Electricité,"424.6","09044",Baulou,"09","100","424.6"
Enedis,"2011",Electricité,"267.38","09046",Bédeille,"09","100","267.38"
Enedis,"2011",Electricité,"356.23","09055",Bethmale,"09","100","695.77"
Enedis,"2011",Electricité,"817.63","09058",Bompas,"09","100","817.63"
Enedis,"2011",Electricité,"523.03","09059",Bonac-Irazein,"09","100","523.03"
Enedis,"2011",Electricité,"1953.65","09061",Les Bordes-sur-Arize,"09","100","2776.12"
Enedis,"2011",Electricité,"847.66","09062",Bordes-Uchentein,"09","100","884.72"
Enedis,"2011",Electricité,"229.82","09064",Bouan,"09","100","229.82"
Enedis,"2011",Electricité,"492.87","09067",Brie,"09","100","492.87"
Enedis,"2011",Electricité,"115.23","09068",Burret,"09","100","115.23"
Enedis,"2011",Electricité,"979.4","09075",Campagne-sur-Arize,"09","100","1052.71"
Enedis,"2011",Electricité,"765.28","09081",Le Carlaret,"09","100","895.15"
Enedis,"2011",Electricité,"1752.82","09082",Castelnau-Durban,"09","100","1789.6299999999999"
Enedis,"2011",Electricité,"185.6","09089",Cazals-des-Baylès,"09","100","829.5500000000001"
Enedis,"2011",Electricité,"689.75","09091",Cazavet,"09","100","689.75"
Enedis,"2011",Electricité,"591.68","09094",Cérizols,"09","100","593.0799999999999"
Enedis,"2011",Electricité,"472.97","09095",Cescau,"09","100","926.79"
Enedis,"2011",Electricité,"295.03","09096",Château-Verdun,"09","100","295.03"
Enedis,"2011",Electricité,"563.72","09102",Coutens,"09","100","563.72"
Enedis,"2011",Electricité,"1342.14","09106",Dreuilhe,"09","100","1718.9600000000003"
Enedis,"2011",Electricité,"2050.44","09107",Dun,"09","100","2050.44"
Enedis,"2011",Electricité,"636.47","09108",Durban-sur-Arize,"09","100","636.47"
Enedis,"2011",Electricité,"1045.42","09111",Engomer,"09","100","2799.76"
Enedis,"2011",Electricité,"1643.65","09113",Ercé,"09","100","1933.23"
Enedis,"2011",Electricité,"445.2","09114",Erp,"09","100","445.2"
Enedis,"2011",Electricité,"1376.33","09116",Escosse,"09","100","1386.76"
Enedis,"2011",Electricité,"1324.71","09119",Eycheil,"09","100","1324.71"
Enedis,"2011",Electricité,"944.21","09120",Fabas,"09","100","1154.74"
Enedis,"2011",Electricité,"2300.99","09121",Ferrières-sur-Ariège,"09","100","2974.66"
Enedis,"2011",Electricité,"3650.47","09124",Le Fossat,"09","100","13740.33"
Enedis,"2011",Electricité,"1651.03","09125",Fougax-et-Barrineuf,"09","100","2050.19"
Enedis,"2011",Electricité,"308.16","09127",Gabre,"09","100","308.16"
Enedis,"2011",Electricité,"534.03","09129",Galey,"09","100","534.03"
Enedis,"2011",Electricité,"640.11","09138",L'Herm,"09","100","921.75"
Enedis,"2011",Electricité,"159.91","09146",Justiniac,"09","100","159.91"
Enedis,"2011",Electricité,"190.18","09151",Lanoux,"09","100","190.18"
Enedis,"2011",Electricité,"150.58","09152",Lapège,"09","100","150.58"
Enedis,"2011",Electricité,"411.64","09153",Lapenne,"09","100","462.25"
Enedis,"2011",Electricité,"127.42","09154",Larbont,"09","100","127.42"
Enedis,"2011",Electricité,"8362.33","09157",Laroque-d'Olmes,"09","100","33709.119999999995"
Enedis,"2011",Electricité,"2249.3","09161",Léran,"09","100","2364.88"
Enedis,"2011",Electricité,"262.05","09163",Lescousse,"09","100","305.63"
Enedis,"2011",Electricité,"281.43","09166",Leychert,"09","100","281.43"
Enedis,"2011",Electricité,"578.19","09168",Lieurac,"09","100","578.19"
Enedis,"2011",Electricité,"370.69","09169",Limbrassac,"09","100","370.69"
Enedis,"2011",Electricité,"842.94","09173",Loubens,"09","100","842.94"
Enedis,"2011",Electricité,"833.95","09174",Loubières,"09","100","886.76"
Enedis,"2011",Electricité,"610.41","09177",Madière,"09","100","610.41"
Enedis,"2011",Electricité,"4519.67","09181",Le Mas-d'Azil,"09","100","5267.0199999999995"
Enedis,"2011",Electricité,"303.75","09190",Mérigon,"09","100","303.75"
Enedis,"2011",Electricité,"423.43","09193",Mijanès,"09","100","678.48"
Enedis,"2011",Electricité,"195.68","09197",Montaillou,"09","100","195.68"
Enedis,"2011",Electricité,"1337.5","09202",Montégut-Plantaurel,"09","100","1701.92"
Enedis,"2011",Electricité,"524.46","09203",Montels,"09","100","524.46"
Enedis,"2011",Electricité,"580.11","09204",Montesquieu-Avantès,"09","100","612.95"
Enedis,"2011",Electricité,"3264.24","09209",Montjoie-en-Couserans,"09","100","3418.84"
Enedis,"2011",Electricité,"1284.59","09210",Montoulieu,"09","100","1327.08"
Enedis,"2011",Electricité,"682.99","09211",Montségur,"09","100","682.99"
Enedis,"2011",Electricité,"285.42","09212",Montseron,"09","100","285.42"
Enedis,"2011",Electricité,"1086.95","09220",Orlu,"09","100","1781.96"
Enedis,"2011",Electricité,"189.36","09226",Pech,"09","100","505.81"
Enedis,"2011",Electricité,"667.7","09227",Péreille,"09","100","667.7"
Enedis,"2011",Electricité,"1716.95","09229",Le Peyrat,"09","100","1719.96"
Enedis,"2011",Electricité,"464.52","09230",Le Pla,"09","100","503.77"
Enedis,"2011",Electricité,"770.48","09231",Le Port,"09","100","770.48"
Enedis,"2011",Electricité,"2308.05","09235",Prat-Bonrepaux,"09","100","2646.32"
Enedis,"2011",Electricité,"191.31","09237",Le Puch,"09","100","191.31"
Enedis,"2011",Electricité,"320.27","09250",Roquefort-les-Cascades,"09","100","320.27"
Enedis,"2011",Electricité,"637.98","09251",Roumengoux,"09","100","637.98"
Enedis,"2011",Electricité,"591.14","09252",Rouze,"09","100","593.21"
Enedis,"2011",Electricité,"1394.2","09253",Sabarat,"09","100","1462.62"
Enedis,"2011",Electricité,"2160.07","09257",Sainte-Croix-Volvestre,"09","100","2759.8600000000006"
Enedis,"2011",Electricité,"111.63","09260",Sainte-Foi,"09","100","111.63"
Enedis,"2011",Electricité,"3738.75","09264",Saint-Jean-de-Verges,"09","100","4267.74"
Enedis,"2011",Electricité,"226.25","09266",Saint-Julien-de-Gras-Capou,"09","100","230.16"
Enedis,"2011",Electricité,"776.57","09270",Saint-Martin-d'Oydes,"09","100","896.76"
Enedis,"2011",Electricité,"1120.06","09274",Saint-Quentin-la-Tour,"09","100","1142.1599999999999"
Enedis,"2011",Electricité,"814.3","09276",Saint-Victor-Rouzaud,"09","100","870.76"
Enedis,"2011",Electricité,"2407.32","09277",Saint-Ybars,"09","100","2433.2400000000002"
Enedis,"2011",Electricité,"1667.5","09283",Savignac-les-Ormeaux,"09","100","3110.46"
Enedis,"2011",Electricité,"4364.87","09289",Lorp-Sentaraille,"09","100","9711.23"
Enedis,"2011",Electricité,"92.17","09297",Sor,"09","100","92.17"
Enedis,"2011",Electricité,"1438.98","09303",Surba,"09","100","1515.69"
Enedis,"2011",Electricité,"1060.31","09305",Tabre,"09","100","1208.02"
Enedis,"2011",Electricité,"463.03","09307",Taurignan-Castet,"09","100","463.03"
Enedis,"2011",Electricité,"120.61","09311",Tignac,"09","100","120.61"
Enedis,"2011",Electricité,"883.29","09314",Tourtrol,"09","100","1094.74"
Enedis,"2011",Electricité,"1215.79","09321",Ussat,"09","100","1448.4"
Enedis,"2011",Electricité,"319.11","09323",Vals,"09","100","331.76"
Enedis,"2011",Electricité,"171.15","09335",Villeneuve,"09","100","171.15"
Enedis,"2011",Electricité,"770.53","09342",Sainte-Suzanne,"09","100","804.65"
GRDF,"2011",Gaz,"2900.0","09104",Dalou,"09","200","2900.0"
GRDF,"2011",Gaz,"430.0","09106",Dreuilhe,"09","200","430.0"
GRDF,"2011",Gaz,"3549.0","09121",Ferrières-sur-Ariège,"09","200","4599.0"
GRDF,"2011",Gaz,"58096.0","09122",Foix,"09","200","70093.0"
GRDF,"2011",Gaz,"2571.0","09130",Ganac,"09","200","2571.0"
GRDF,"2011",Gaz,"0.0","09199",Montaut,"09","200","0.0"
GRDF,"2011",Gaz,"69987.0","09225",Pamiers,"09","200","100999.0"
GRDF,"2011",Gaz,"3851.0","09235",Prat-Bonrepaux,"09","200","4311.0"
